,State,Year,Month,Drug Name,Death Count
8673,KS,2016,March,Number of Deaths,25415.0
8674,KS,2016,March,Number of Drug Overdose Deaths,313.0
8675,KS,2016,March,Heroin (T40.1),
8676,KS,2016,May,Cocaine (T40.5),
8677,KS,2016,May,"Opioids (T40.0-T40.4,T40.6)",
8678,KS,2016,May,"Synthetic opioids, excl. methadone (T40.4)",
8679,KS,2016,May,Methadone (T40.3),
8680,KS,2016,May,Psychostimulants with abuse potential (T43.6),
8681,KS,2016,May,Percent with drugs specified,77.04918032786891
8682,KS,2016,May,Number of Deaths,25400.0
8683,KS,2016,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8684,KS,2016,May,Natural & semi-synthetic opioids (T40.2),
8685,KS,2016,May,Heroin (T40.1),
8686,KS,2016,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8687,KS,2016,May,Number of Drug Overdose Deaths,305.0
8688,KS,2016,November,Number of Deaths,25296.0
8689,KS,2016,November,Natural & semi-synthetic opioids (T40.2),
8690,KS,2016,November,Heroin (T40.1),
8691,KS,2016,November,Percent with drugs specified,81.90476190476191
8692,KS,2016,November,Number of Drug Overdose Deaths,315.0
8693,KS,2016,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8694,KS,2016,November,Psychostimulants with abuse potential (T43.6),
8695,KS,2016,November,"Synthetic opioids, excl. methadone (T40.4)",
8696,KS,2016,November,"Opioids (T40.0-T40.4,T40.6)",
8697,KS,2016,November,Methadone (T40.3),
8698,KS,2016,November,Cocaine (T40.5),
8699,KS,2016,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8700,KS,2016,October,Number of Deaths,25174.0
8701,KS,2016,October,Percent with drugs specified,82.3717948717949
8702,KS,2016,October,Natural & semi-synthetic opioids (T40.2),
8703,KS,2016,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8704,KS,2016,October,Psychostimulants with abuse potential (T43.6),
8705,KS,2016,October,Methadone (T40.3),
8706,KS,2016,October,Number of Drug Overdose Deaths,312.0
8707,KS,2016,October,Heroin (T40.1),
8708,KS,2016,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8709,KS,2016,October,"Opioids (T40.0-T40.4,T40.6)",
8710,KS,2016,October,"Synthetic opioids, excl. methadone (T40.4)",
8711,KS,2016,October,Cocaine (T40.5),
8712,KS,2016,September,Psychostimulants with abuse potential (T43.6),
8713,KS,2016,September,Natural & semi-synthetic opioids (T40.2),
8714,KS,2016,September,Number of Deaths,25223.0
8715,KS,2016,September,"Synthetic opioids, excl. methadone (T40.4)",
8716,KS,2016,September,"Opioids (T40.0-T40.4,T40.6)",
8717,KS,2016,September,Methadone (T40.3),
8718,KS,2016,September,Percent with drugs specified,82.8571428571429
8719,KS,2016,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8720,KS,2016,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8721,KS,2016,September,Heroin (T40.1),
8722,KS,2016,September,Number of Drug Overdose Deaths,315.0
8723,KS,2016,September,Cocaine (T40.5),
8724,KS,2017,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8725,KS,2017,April,Natural & semi-synthetic opioids (T40.2),
8726,KS,2017,April,Psychostimulants with abuse potential (T43.6),
8727,KS,2017,April,"Synthetic opioids, excl. methadone (T40.4)",
8728,KS,2017,April,"Opioids (T40.0-T40.4,T40.6)",
8729,KS,2017,April,Percent with drugs specified,80.1261829652997
8730,KS,2017,April,Number of Deaths,26134.0
8731,KS,2017,April,Methadone (T40.3),
8732,KS,2017,April,Heroin (T40.1),
8733,KS,2017,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8734,KS,2017,April,Number of Drug Overdose Deaths,317.0
8735,KS,2017,April,Cocaine (T40.5),
8736,KS,2017,August,Heroin (T40.1),
8737,KS,2017,August,Number of Drug Overdose Deaths,297.0
8738,KS,2017,August,"Synthetic opioids, excl. methadone (T40.4)",
8739,KS,2017,August,"Opioids (T40.0-T40.4,T40.6)",
8740,KS,2017,August,Number of Deaths,26011.0
8741,KS,2017,August,Methadone (T40.3),
8742,KS,2017,August,Natural & semi-synthetic opioids (T40.2),
8743,KS,2017,August,Cocaine (T40.5),
8744,KS,2017,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8745,KS,2017,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8746,KS,2017,August,Psychostimulants with abuse potential (T43.6),
8747,KS,2017,August,Percent with drugs specified,78.11447811447809
8748,KS,2017,December,"Opioids (T40.0-T40.4,T40.6)",
8749,KS,2017,December,"Synthetic opioids, excl. methadone (T40.4)",
8750,KS,2017,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8751,KS,2017,December,Percent with drugs specified,77.0897832817337
8752,KS,2017,December,Natural & semi-synthetic opioids (T40.2),
8753,KS,2017,December,Number of Deaths,26148.0
8754,KS,2017,December,Psychostimulants with abuse potential (T43.6),
8755,KS,2017,December,Heroin (T40.1),
8756,KS,2017,December,Methadone (T40.3),
8757,KS,2017,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8758,KS,2017,December,Cocaine (T40.5),
8759,KS,2017,December,Number of Drug Overdose Deaths,323.0
8760,KS,2017,February,Natural & semi-synthetic opioids (T40.2),
8761,KS,2017,February,Percent with drugs specified,80.24691358024691
8762,KS,2017,February,Psychostimulants with abuse potential (T43.6),
8763,KS,2017,February,Number of Deaths,25933.0
8764,KS,2017,February,Number of Drug Overdose Deaths,324.0
8765,KS,2017,February,Methadone (T40.3),
8766,KS,2017,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8767,KS,2017,February,Heroin (T40.1),
8768,KS,2017,February,"Synthetic opioids, excl. methadone (T40.4)",
8769,KS,2017,February,"Opioids (T40.0-T40.4,T40.6)",
8770,KS,2017,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8771,KS,2017,February,Cocaine (T40.5),
8772,KS,2017,January,Number of Deaths,25718.0
8773,KS,2017,January,Psychostimulants with abuse potential (T43.6),
8774,KS,2017,January,Methadone (T40.3),
8775,KS,2017,January,Number of Drug Overdose Deaths,327.0
8776,KS,2017,January,Natural & semi-synthetic opioids (T40.2),
8777,KS,2017,January,Percent with drugs specified,80.1223241590214
8778,KS,2017,January,"Synthetic opioids, excl. methadone (T40.4)",
8779,KS,2017,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8780,KS,2017,January,Heroin (T40.1),
8781,KS,2017,January,"Opioids (T40.0-T40.4,T40.6)",
8782,KS,2017,January,Cocaine (T40.5),
8783,KS,2017,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8784,KS,2017,July,Heroin (T40.1),
8785,KS,2017,July,Number of Drug Overdose Deaths,310.0
8786,KS,2017,July,"Opioids (T40.0-T40.4,T40.6)",
8787,KS,2017,July,Number of Deaths,26133.0
8788,KS,2017,July,Natural & semi-synthetic opioids (T40.2),
8789,KS,2017,July,"Synthetic opioids, excl. methadone (T40.4)",
8790,KS,2017,July,Cocaine (T40.5),
8791,KS,2017,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8792,KS,2017,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8793,KS,2017,July,Psychostimulants with abuse potential (T43.6),
8794,KS,2017,July,Percent with drugs specified,80.3225806451613
8795,KS,2017,July,Methadone (T40.3),
8796,KS,2017,June,"Synthetic opioids, excl. methadone (T40.4)",
8797,KS,2017,June,Number of Deaths,26079.0
8798,KS,2017,June,Heroin (T40.1),
8799,KS,2017,June,Psychostimulants with abuse potential (T43.6),
8800,KS,2017,June,"Opioids (T40.0-T40.4,T40.6)",
8801,KS,2017,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8802,KS,2017,June,Number of Drug Overdose Deaths,301.0
8803,KS,2017,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8804,KS,2017,June,Percent with drugs specified,82.0598006644518
8805,KS,2017,June,Methadone (T40.3),
8806,KS,2017,June,Cocaine (T40.5),
8807,KS,2017,June,Natural & semi-synthetic opioids (T40.2),
8808,KS,2017,March,Natural & semi-synthetic opioids (T40.2),
8809,KS,2017,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8810,KS,2017,March,Psychostimulants with abuse potential (T43.6),
8811,KS,2017,March,Number of Deaths,26130.0
8812,KS,2017,March,Number of Drug Overdose Deaths,323.0
8813,KS,2017,March,"Synthetic opioids, excl. methadone (T40.4)",
8814,KS,2017,March,"Opioids (T40.0-T40.4,T40.6)",
8815,KS,2017,March,Methadone (T40.3),
8816,KS,2017,March,Cocaine (T40.5),
8817,KS,2017,March,Heroin (T40.1),
8818,KS,2017,March,Percent with drugs specified,80.4953560371517
8819,KS,2017,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8820,KS,2017,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8821,KS,2017,May,"Synthetic opioids, excl. methadone (T40.4)",
8822,KS,2017,May,Number of Deaths,26151.0
8823,KS,2017,May,Percent with drugs specified,81.7034700315457
8824,KS,2017,May,Psychostimulants with abuse potential (T43.6),
8825,KS,2017,May,Heroin (T40.1),
8826,KS,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8827,KS,2017,May,"Opioids (T40.0-T40.4,T40.6)",
8828,KS,2017,May,Methadone (T40.3),
8829,KS,2017,May,Number of Drug Overdose Deaths,317.0
8830,KS,2017,May,Cocaine (T40.5),
8831,KS,2017,May,Natural & semi-synthetic opioids (T40.2),
8832,KS,2017,November,"Opioids (T40.0-T40.4,T40.6)",
8833,KS,2017,November,"Synthetic opioids, excl. methadone (T40.4)",
8834,KS,2017,November,Percent with drugs specified,76.3578274760383
8835,KS,2017,November,Methadone (T40.3),
8836,KS,2017,November,Number of Deaths,26132.0
8837,KS,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8838,KS,2017,November,Number of Drug Overdose Deaths,313.0
8839,KS,2017,November,Natural & semi-synthetic opioids (T40.2),
8840,KS,2017,November,Heroin (T40.1),
8841,KS,2017,November,Psychostimulants with abuse potential (T43.6),
8842,KS,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8843,KS,2017,November,Cocaine (T40.5),
8844,KS,2017,October,Percent with drugs specified,75.63291139240509
8845,KS,2017,October,Methadone (T40.3),
8846,KS,2017,October,Heroin (T40.1),
8847,KS,2017,October,Number of Drug Overdose Deaths,316.0
8848,KS,2017,October,Number of Deaths,26140.0
8849,KS,2017,October,"Synthetic opioids, excl. methadone (T40.4)",
8850,KS,2017,October,Cocaine (T40.5),
8851,KS,2017,October,"Opioids (T40.0-T40.4,T40.6)",
8852,KS,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8853,KS,2017,October,Natural & semi-synthetic opioids (T40.2),
8854,KS,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8855,KS,2017,October,Psychostimulants with abuse potential (T43.6),
8856,KS,2017,September,Methadone (T40.3),
8857,KS,2017,September,Heroin (T40.1),
8858,KS,2017,September,Number of Deaths,26084.0
8859,KS,2017,September,Number of Drug Overdose Deaths,303.0
8860,KS,2017,September,"Synthetic opioids, excl. methadone (T40.4)",
8861,KS,2017,September,"Opioids (T40.0-T40.4,T40.6)",
8862,KS,2017,September,Percent with drugs specified,76.2376237623762
8863,KS,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8864,KS,2017,September,Natural & semi-synthetic opioids (T40.2),
8865,KS,2017,September,Cocaine (T40.5),
8866,KS,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8867,KS,2017,September,Psychostimulants with abuse potential (T43.6),
8868,KS,2018,April,Number of Deaths,26333.0
8869,KS,2018,April,"Synthetic opioids, excl. methadone (T40.4)",
8870,KS,2018,April,Natural & semi-synthetic opioids (T40.2),
8871,KS,2018,April,Psychostimulants with abuse potential (T43.6),
8872,KS,2018,April,Number of Drug Overdose Deaths,322.0
8873,KS,2018,April,Cocaine (T40.5),
8874,KS,2018,April,Methadone (T40.3),
8875,KS,2018,April,"Opioids (T40.0-T40.4,T40.6)",
8876,KS,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8877,KS,2018,April,Percent with drugs specified,76.0869565217391
8878,KS,2018,April,Heroin (T40.1),
8879,KS,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8880,KS,2018,August,"Synthetic opioids, excl. methadone (T40.4)",
8881,KS,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8882,KS,2018,August,Psychostimulants with abuse potential (T43.6),
8883,KS,2018,August,Number of Deaths,26472.0
8884,KS,2018,August,Number of Drug Overdose Deaths,354.0
8885,KS,2018,August,Methadone (T40.3),
8886,KS,2018,August,Percent with drugs specified,77.9661016949153
8887,KS,2018,August,Natural & semi-synthetic opioids (T40.2),
8888,KS,2018,August,Cocaine (T40.5),
8889,KS,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8890,KS,2018,August,"Opioids (T40.0-T40.4,T40.6)",
8891,KS,2018,August,Heroin (T40.1),
8892,KS,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8893,KS,2018,December,Number of Drug Overdose Deaths,341.0
8894,KS,2018,December,Psychostimulants with abuse potential (T43.6),
8895,KS,2018,December,"Opioids (T40.0-T40.4,T40.6)",
8896,KS,2018,December,Number of Deaths,26492.0
8897,KS,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8898,KS,2018,December,Methadone (T40.3),
8899,KS,2018,December,Heroin (T40.1),
8900,KS,2018,December,Percent with drugs specified,82.99120234604109
8901,KS,2018,December,Cocaine (T40.5),
8902,KS,2018,December,Natural & semi-synthetic opioids (T40.2),
8903,KS,2018,December,"Synthetic opioids, excl. methadone (T40.4)",
8904,KS,2018,February,Number of Deaths,26298.0
8905,KS,2018,February,Methadone (T40.3),
8906,KS,2018,February,Psychostimulants with abuse potential (T43.6),
8907,KS,2018,February,"Synthetic opioids, excl. methadone (T40.4)",
8908,KS,2018,February,Percent with drugs specified,77.9179810725552
8909,KS,2018,February,Natural & semi-synthetic opioids (T40.2),
8910,KS,2018,February,Cocaine (T40.5),
8911,KS,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8912,KS,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8913,KS,2018,February,Heroin (T40.1),
8914,KS,2018,February,Number of Drug Overdose Deaths,317.0
8915,KS,2018,February,"Opioids (T40.0-T40.4,T40.6)",
8916,KS,2018,January,"Synthetic opioids, excl. methadone (T40.4)",
8917,KS,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8918,KS,2018,January,Number of Deaths,26281.0
8919,KS,2018,January,Psychostimulants with abuse potential (T43.6),
8920,KS,2018,January,Percent with drugs specified,78.05642633228841
8921,KS,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8922,KS,2018,January,Methadone (T40.3),
8923,KS,2018,January,Natural & semi-synthetic opioids (T40.2),
8924,KS,2018,January,Cocaine (T40.5),
8925,KS,2018,January,Heroin (T40.1),
8926,KS,2018,January,"Opioids (T40.0-T40.4,T40.6)",
8927,KS,2018,January,Number of Drug Overdose Deaths,319.0
8928,KS,2018,July,"Synthetic opioids, excl. methadone (T40.4)",
8929,KS,2018,July,Cocaine (T40.5),
8930,KS,2018,July,Natural & semi-synthetic opioids (T40.2),
8931,KS,2018,July,Number of Drug Overdose Deaths,344.0
8932,KS,2018,July,Psychostimulants with abuse potential (T43.6),
8933,KS,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8934,KS,2018,July,Percent with drugs specified,77.61627906976742
8935,KS,2018,July,Heroin (T40.1),
8936,KS,2018,July,Number of Deaths,26426.0
8937,KS,2018,July,"Opioids (T40.0-T40.4,T40.6)",
8938,KS,2018,July,Methadone (T40.3),
8939,KS,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8940,KS,2018,June,Number of Deaths,26521.0
8941,KS,2018,June,"Synthetic opioids, excl. methadone (T40.4)",
8942,KS,2018,June,Percent with drugs specified,76.0806916426513
8943,KS,2018,June,Natural & semi-synthetic opioids (T40.2),
8944,KS,2018,June,Cocaine (T40.5),
8945,KS,2018,June,Heroin (T40.1),
8946,KS,2018,June,Number of Drug Overdose Deaths,347.0
8947,KS,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8948,KS,2018,June,Methadone (T40.3),
8949,KS,2018,June,Psychostimulants with abuse potential (T43.6),
8950,KS,2018,June,"Opioids (T40.0-T40.4,T40.6)",
8951,KS,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8952,KS,2018,March,"Synthetic opioids, excl. methadone (T40.4)",
8953,KS,2018,March,Number of Deaths,26276.0
8954,KS,2018,March,Natural & semi-synthetic opioids (T40.2),
8955,KS,2018,March,Cocaine (T40.5),
8956,KS,2018,March,Psychostimulants with abuse potential (T43.6),
8957,KS,2018,March,Number of Drug Overdose Deaths,318.0
8958,KS,2018,March,Percent with drugs specified,76.4150943396226
8959,KS,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8960,KS,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8961,KS,2018,March,Heroin (T40.1),
8962,KS,2018,March,Methadone (T40.3),
8963,KS,2018,March,"Opioids (T40.0-T40.4,T40.6)",
8964,KS,2018,May,Methadone (T40.3),
8965,KS,2018,May,Cocaine (T40.5),
8966,KS,2018,May,Percent with drugs specified,75.9036144578313
8967,KS,2018,May,Heroin (T40.1),
8968,KS,2018,May,"Synthetic opioids, excl. methadone (T40.4)",
8969,KS,2018,May,Number of Drug Overdose Deaths,332.0
8970,KS,2018,May,Number of Deaths,26367.0
8971,KS,2018,May,Psychostimulants with abuse potential (T43.6),
8972,KS,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8973,KS,2018,May,Natural & semi-synthetic opioids (T40.2),
8974,KS,2018,May,"Opioids (T40.0-T40.4,T40.6)",
8975,KS,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8976,KS,2018,November,Psychostimulants with abuse potential (T43.6),
8977,KS,2018,November,"Opioids (T40.0-T40.4,T40.6)",
8978,KS,2018,November,Methadone (T40.3),
8979,KS,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
8980,KS,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8981,KS,2018,November,Percent with drugs specified,82.0
8982,KS,2018,November,Cocaine (T40.5),
8983,KS,2018,November,Number of Drug Overdose Deaths,350.0
8984,KS,2018,November,Heroin (T40.1),
8985,KS,2018,November,Number of Deaths,26536.0
8986,KS,2018,November,Natural & semi-synthetic opioids (T40.2),
8987,KS,2018,November,"Synthetic opioids, excl. methadone (T40.4)",
8988,KS,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
8989,KS,2018,October,Cocaine (T40.5),
8990,KS,2018,October,Number of Drug Overdose Deaths,347.0
