State,Year,Month,Drug Name,Death Count
MD,2018,January,Opioids ,2037
MD,2018,January,Prescription Opioids,4775
MD,2018,February,Cocaine ,592
MD,2018,February,Heroin ,469
MD,2018,February,Methadone,247
MD,2018,February,Opioids ,2100
MD,2018,February,Prescription Opioids,4922
MD,2018,March,Cocaine ,632
MD,2018,March,Heroin ,458
MD,2018,March,Methadone,244
MD,2018,March,Opioids ,2142
MD,2018,March,Prescription Opioids,4988
MD,2018,April,Cocaine ,657
MD,2018,April,Heroin ,453
MD,2018,April,Methadone,237
MD,2018,April,Opioids ,2156
MD,2018,April,Prescription Opioids,5012
MD,2018,May,Cocaine ,683
MD,2018,May,Heroin ,445
MD,2018,May,Methadone,227
MD,2018,May,Opioids ,2161
MD,2018,May,Prescription Opioids,5014
MD,2018,June,Cocaine ,705
MD,2018,June,Heroin ,429
MD,2018,June,Methadone,221
MD,2018,June,Opioids ,2179
MD,2018,June,Prescription Opioids,5077
MD,2018,July,Cocaine ,731
MD,2018,July,Heroin ,421
MD,2018,July,Methadone,214
MD,2018,July,Opioids ,2179
MD,2018,July,Prescription Opioids,5050
MD,2018,August,Cocaine ,734
MD,2018,August,Heroin ,417
MD,2018,August,Methadone,201
MD,2018,August,Opioids ,2183
MD,2018,August,Prescription Opioids,5069
MD,2018,September,Cocaine ,731
MD,2018,September,Heroin ,395
MD,2018,September,Methadone,202
MD,2018,September,Opioids ,2176
MD,2018,September,Prescription Opioids,5050
MD,2018,October,Cocaine ,736
MD,2018,October,Heroin ,376
MD,2018,October,Methadone,198
MD,2018,October,Opioids ,2161
MD,2018,October,Prescription Opioids,5015
MD,2018,November,Cocaine ,724
MD,2018,November,Heroin ,362
MD,2018,November,Methadone,198
MD,2018,November,Opioids ,2168
MD,2018,November,Prescription Opioids,5014
MD,2018,December,Cocaine ,721
MD,2018,December,Heroin ,359
MD,2018,December,Methadone,189
MD,2018,December,Opioids ,2150
MD,2018,December,Prescription Opioids,5001
MD,2019,January,Cocaine ,716
MD,2019,January,Heroin ,354
MD,2019,January,Methadone,183
MD,2019,January,Opioids ,2153
MD,2019,January,Prescription Opioids,5006
MD,2019,February,Cocaine ,703
MD,2019,February,Heroin ,348
MD,2019,February,Methadone,185
MD,2019,February,Opioids ,2115
MD,2019,February,Prescription Opioids,4919
MD,2019,March,Cocaine ,677
MD,2019,March,Heroin ,329
MD,2019,March,Methadone,182
MD,2019,March,Opioids ,2099
MD,2019,March,Prescription Opioids,4903
MD,2019,April,Cocaine ,663
MD,2019,April,Heroin ,306
MD,2019,April,Methadone,182
MD,2019,April,Opioids ,2094
MD,2019,April,Prescription Opioids,4920
MD,2019,May,Cocaine ,649
MD,2019,May,Heroin ,291
MD,2019,May,Methadone,184
MD,2019,May,Opioids ,2066
MD,2019,May,Prescription Opioids,4886
MD,2019,June,Cocaine ,639
MD,2019,June,Heroin ,278
MD,2019,June,Methadone,187
MD,2019,June,Opioids ,2043
MD,2019,June,Prescription Opioids,4838
MD,2019,July,Cocaine ,630
MD,2019,July,Heroin ,263
MD,2019,July,Methadone,196
MD,2019,July,Opioids ,2062
MD,2019,July,Prescription Opioids,4898
MD,2019,August,Cocaine ,657
MD,2019,August,Heroin ,237
MD,2019,August,Methadone,195
MD,2019,August,Opioids ,2094
MD,2019,August,Prescription Opioids,4981
MD,2019,September,Cocaine ,667
MD,2019,September,Heroin ,233
MD,2019,September,Methadone,187
MD,2019,September,Opioids ,2097
MD,2019,September,Prescription Opioids,5003
MD,2019,October,Cocaine ,670
MD,2019,October,Heroin ,232
MD,2019,October,Methadone,182
MD,2019,October,Opioids ,2117
MD,2019,October,Prescription Opioids,5044
MD,2019,November,Cocaine ,691
MD,2019,November,Heroin ,230
MD,2019,November,Methadone,188
MD,2019,November,Opioids ,2130
MD,2019,November,Prescription Opioids,5088
MD,2019,December,Cocaine ,695
MD,2019,December,Heroin ,200
MD,2019,December,Methadone,189
MD,2019,December,Opioids ,2117
MD,2019,December,Prescription Opioids,5053
ME,2016,January,Cocaine ,32
ME,2016,January,Heroin ,49
ME,2016,January,Methadone,34
ME,2016,January,Opioids ,235
ME,2016,January,Prescription Opioids,550
ME,2016,February,Cocaine ,32
ME,2016,February,Heroin ,49
ME,2016,February,Methadone,32
ME,2016,February,Opioids ,232
ME,2016,February,Prescription Opioids,543
ME,2016,March,Cocaine ,34
ME,2016,March,Heroin ,49
ME,2016,March,Methadone,33
ME,2016,March,Opioids ,237
ME,2016,March,Prescription Opioids,558
ME,2016,April,Cocaine ,39
ME,2016,April,Heroin ,50
ME,2016,April,Methadone,32
ME,2016,April,Opioids ,246
ME,2016,April,Prescription Opioids,592
ME,2016,May,Cocaine ,43
ME,2016,May,Heroin ,52
ME,2016,May,Methadone,34
ME,2016,May,Opioids ,257
ME,2016,May,Prescription Opioids,624
ME,2016,June,Cocaine ,48
ME,2016,June,Heroin ,54
ME,2016,June,Methadone,35
ME,2016,June,Opioids ,273
ME,2016,June,Prescription Opioids,665
ME,2016,July,Cocaine ,51
ME,2016,July,Heroin ,57
ME,2016,July,Methadone,33
ME,2016,July,Opioids ,283
ME,2016,July,Prescription Opioids,690
ME,2016,August,Cocaine ,54
ME,2016,August,Heroin ,59
ME,2016,August,Methadone,35
ME,2016,August,Opioids ,291
ME,2016,August,Prescription Opioids,713
ME,2016,September,Cocaine ,53
ME,2016,September,Heroin ,56
ME,2016,September,Methadone,33
ME,2016,September,Opioids ,290
ME,2016,September,Prescription Opioids,720
ME,2016,October,Cocaine ,53
ME,2016,October,Heroin ,51
ME,2016,October,Methadone,32
ME,2016,October,Opioids ,284
ME,2016,October,Prescription Opioids,713
ME,2016,November,Cocaine ,57
ME,2016,November,Heroin ,52
ME,2016,November,Methadone,34
ME,2016,November,Opioids ,288
ME,2016,November,Prescription Opioids,725
ME,2016,December,Cocaine ,59
ME,2016,December,Heroin ,54
ME,2016,December,Methadone,39
ME,2016,December,Opioids ,306
ME,2016,December,Prescription Opioids,780
ME,2017,January,Cocaine ,61
ME,2017,January,Heroin ,60
ME,2017,January,Methadone,40
ME,2017,January,Opioids ,316
ME,2017,January,Prescription Opioids,791
ME,2017,February,Cocaine ,63
ME,2017,February,Heroin ,62
ME,2017,February,Methadone,40
ME,2017,February,Opioids ,315
ME,2017,February,Prescription Opioids,785
ME,2017,March,Cocaine ,67
ME,2017,March,Heroin ,62
ME,2017,March,Methadone,39
ME,2017,March,Opioids ,316
ME,2017,March,Prescription Opioids,782
ME,2017,April,Cocaine ,67
ME,2017,April,Heroin ,65
ME,2017,April,Methadone,37
ME,2017,April,Opioids ,324
ME,2017,April,Prescription Opioids,788
ME,2017,May,Cocaine ,64
ME,2017,May,Heroin ,66
ME,2017,May,Methadone,33
ME,2017,May,Opioids ,319
ME,2017,May,Prescription Opioids,766
ME,2017,June,Cocaine ,67
ME,2017,June,Heroin ,68
ME,2017,June,Methadone,32
ME,2017,June,Opioids ,311
ME,2017,June,Prescription Opioids,733
ME,2017,July,Cocaine ,69
ME,2017,July,Heroin ,64
ME,2017,July,Methadone,37
ME,2017,July,Opioids ,310
ME,2017,July,Prescription Opioids,732
ME,2017,August,Cocaine ,78
ME,2017,August,Heroin ,66
ME,2017,August,Methadone,33
ME,2017,August,Opioids ,314
ME,2017,August,Prescription Opioids,734
ME,2017,September,Cocaine ,80
ME,2017,September,Heroin ,68
ME,2017,September,Methadone,38
ME,2017,September,Opioids ,323
ME,2017,September,Prescription Opioids,750
ME,2017,October,Cocaine ,87
ME,2017,October,Heroin ,76
ME,2017,October,Methadone,38
ME,2017,October,Opioids ,339
ME,2017,October,Prescription Opioids,774
ME,2017,November,Cocaine ,83
ME,2017,November,Heroin ,72
ME,2017,November,Methadone,38
ME,2017,November,Opioids ,340
ME,2017,November,Prescription Opioids,771
ME,2017,December,Cocaine ,89
ME,2017,December,Heroin ,75
ME,2017,December,Methadone,32
ME,2017,December,Opioids ,348
ME,2017,December,Prescription Opioids,772
ME,2018,January,Cocaine ,92
ME,2018,January,Heroin ,72
ME,2018,January,Methadone,29
ME,2018,January,Opioids ,345
ME,2018,January,Prescription Opioids,765
ME,2018,February,Cocaine ,93
ME,2018,February,Heroin ,70
ME,2018,February,Methadone,29
ME,2018,February,Opioids ,349
ME,2018,February,Prescription Opioids,777
ME,2018,March,Cocaine ,90
ME,2018,March,Heroin ,73
ME,2018,March,Methadone,26
ME,2018,March,Opioids ,350
ME,2018,March,Prescription Opioids,774
ME,2018,April,Cocaine ,94
ME,2018,April,Heroin ,74
ME,2018,April,Methadone,25
ME,2018,April,Opioids ,343
ME,2018,April,Prescription Opioids,757
ME,2018,May,Cocaine ,100
ME,2018,May,Heroin ,77
ME,2018,May,Methadone,28
ME,2018,May,Opioids ,341
ME,2018,May,Prescription Opioids,754
ME,2018,June,Cocaine ,102
ME,2018,June,Heroin ,72
ME,2018,June,Methadone,31
ME,2018,June,Opioids ,344
ME,2018,June,Prescription Opioids,767
ME,2018,July,Cocaine ,105
ME,2018,July,Heroin ,78
ME,2018,July,Methadone,27
ME,2018,July,Opioids ,341
ME,2018,July,Prescription Opioids,761
ME,2018,August,Cocaine ,100
ME,2018,August,Heroin ,74
ME,2018,August,Methadone,28
ME,2018,August,Opioids ,340
ME,2018,August,Prescription Opioids,757
ME,2018,September,Cocaine ,97
ME,2018,September,Heroin ,70
ME,2018,September,Methadone,22
ME,2018,September,Opioids ,322
ME,2018,September,Prescription Opioids,715
ME,2018,October,Cocaine ,90
ME,2018,October,Heroin ,72
ME,2018,October,Methadone,20
ME,2018,October,Opioids ,309
ME,2018,October,Prescription Opioids,690
ME,2018,November,Cocaine ,89
ME,2018,November,Heroin ,72
ME,2018,November,Methadone,18
ME,2018,November,Opioids ,304
ME,2018,November,Prescription Opioids,679
ME,2018,December,Cocaine ,87
ME,2018,December,Heroin ,67
ME,2018,December,Methadone,18
ME,2018,December,Opioids ,277
ME,2018,December,Prescription Opioids,619
ME,2019,January,Cocaine ,85
ME,2019,January,Heroin ,68
ME,2019,January,Methadone,19
ME,2019,January,Opioids ,270
ME,2019,January,Prescription Opioids,605
ME,2019,February,Cocaine ,90
ME,2019,February,Heroin ,68
ME,2019,February,Methadone,20
ME,2019,February,Opioids ,279
ME,2019,February,Prescription Opioids,619
ME,2019,March,Cocaine ,93
ME,2019,March,Heroin ,66
ME,2019,March,Methadone,22
ME,2019,March,Opioids ,268
ME,2019,March,Prescription Opioids,596
ME,2019,April,Cocaine ,91
ME,2019,April,Heroin ,58
ME,2019,April,Methadone,23
ME,2019,April,Opioids ,262
ME,2019,April,Prescription Opioids,585
ME,2019,May,Cocaine ,92
ME,2019,May,Heroin ,56
ME,2019,May,Methadone,22
ME,2019,May,Opioids ,271
ME,2019,May,Prescription Opioids,610
ME,2019,June,Cocaine ,92
ME,2019,June,Heroin ,61
ME,2019,June,Methadone,19
ME,2019,June,Opioids ,276
ME,2019,June,Prescription Opioids,616
ME,2019,July,Cocaine ,88
ME,2019,July,Heroin ,57
ME,2019,July,Methadone,18
ME,2019,July,Opioids ,268
ME,2019,July,Prescription Opioids,596
ME,2019,August,Cocaine ,91
ME,2019,August,Heroin ,55
ME,2019,August,Methadone,20
ME,2019,August,Opioids ,278
ME,2019,August,Prescription Opioids,621
ME,2019,September,Cocaine ,96
ME,2019,September,Heroin ,55
ME,2019,September,Methadone,20
ME,2019,September,Opioids ,285
ME,2019,September,Prescription Opioids,633
ME,2019,October,Cocaine ,108
ME,2019,October,Heroin ,54
ME,2019,October,Methadone,23
ME,2019,October,Opioids ,308
ME,2019,October,Prescription Opioids,687
ME,2019,November,Cocaine ,110
ME,2019,November,Heroin ,55
ME,2019,November,Methadone,25
ME,2019,November,Opioids ,308
ME,2019,November,Prescription Opioids,687
ME,2019,December,Cocaine ,108
ME,2019,December,Heroin ,55
ME,2019,December,Methadone,25
ME,2019,December,Opioids ,317
ME,2019,December,Prescription Opioids,710
MO,2017,November,Cocaine ,141
MO,2017,November,Heroin ,312
MO,2017,November,Methadone,32
MO,2017,November,Opioids ,993
MO,2017,November,Prescription Opioids,1952
MO,2018,February,Cocaine ,126
MO,2018,February,Heroin ,314
MO,2018,February,Methadone,27
MO,2018,February,Opioids ,983
MO,2018,February,Prescription Opioids,2011
MO,2018,March,Cocaine ,128
MO,2018,March,Heroin ,327
MO,2018,March,Methadone,31
MO,2018,March,Opioids ,979
MO,2018,March,Prescription Opioids,2008
MO,2018,October,Cocaine ,130
MO,2018,October,Heroin ,390
MO,2018,October,Methadone,45
MO,2018,October,Opioids ,1116
MO,2018,October,Prescription Opioids,2364
MO,2018,November,Cocaine ,129
MO,2018,November,Heroin ,373
MO,2018,November,Methadone,42
MO,2018,November,Opioids ,1132
MO,2018,November,Prescription Opioids,2400
MO,2018,December,Cocaine ,132
MO,2018,December,Heroin ,360
MO,2018,December,Methadone,40
MO,2018,December,Opioids ,1153
MO,2018,December,Prescription Opioids,2442
MO,2019,January,Cocaine ,136
MO,2019,January,Heroin ,350
MO,2019,January,Methadone,42
MO,2019,January,Opioids ,1178
MO,2019,January,Prescription Opioids,2499
MO,2019,February,Cocaine ,143
MO,2019,February,Heroin ,330
MO,2019,February,Methadone,45
MO,2019,February,Opioids ,1163
MO,2019,February,Prescription Opioids,2481
MO,2019,March,Cocaine ,138
MO,2019,March,Heroin ,313
MO,2019,March,Methadone,43
MO,2019,March,Opioids ,1160
MO,2019,March,Prescription Opioids,2479
MO,2019,April,Cocaine ,140
MO,2019,April,Heroin ,288
MO,2019,April,Methadone,42
MO,2019,April,Opioids ,1142
MO,2019,April,Prescription Opioids,2451
MO,2019,May,Cocaine ,140
MO,2019,May,Heroin ,277
MO,2019,May,Methadone,38
MO,2019,May,Opioids ,1133
MO,2019,May,Prescription Opioids,2439
MO,2019,June,Cocaine ,136
MO,2019,June,Heroin ,248
MO,2019,June,Methadone,39
MO,2019,June,Opioids ,1099
MO,2019,June,Prescription Opioids,2369
MO,2019,July,Cocaine ,131
MO,2019,July,Heroin ,241
MO,2019,July,Methadone,35
MO,2019,July,Opioids ,1088
MO,2019,July,Prescription Opioids,2346
MO,2019,August,Cocaine ,133
MO,2019,August,Heroin ,243
MO,2019,August,Methadone,31
MO,2019,August,Opioids ,1102
MO,2019,August,Prescription Opioids,2375
MO,2019,September,Cocaine ,137
MO,2019,September,Heroin ,236
MO,2019,September,Methadone,29
MO,2019,September,Opioids ,1102
MO,2019,September,Prescription Opioids,2382
MO,2019,October,Cocaine ,145
MO,2019,October,Heroin ,238
MO,2019,October,Methadone,26
MO,2019,October,Opioids ,1096
MO,2019,October,Prescription Opioids,2389
MO,2019,November,Cocaine ,147
MO,2019,November,Heroin ,235
MO,2019,November,Methadone,28
MO,2019,November,Opioids ,1098
MO,2019,November,Prescription Opioids,2397
MO,2019,December,Cocaine ,148
MO,2019,December,Heroin ,229
MO,2019,December,Methadone,30
MO,2019,December,Opioids ,1105
MO,2019,December,Prescription Opioids,2399
MS,2019,February,Cocaine ,28
MS,2019,February,Heroin ,33
MS,2019,February,Methadone,11
MS,2019,February,Opioids ,152
MS,2019,February,Prescription Opioids,353
MS,2019,March,Cocaine ,33
MS,2019,March,Heroin ,38
MS,2019,March,Methadone,13
MS,2019,March,Opioids ,162
MS,2019,March,Prescription Opioids,370
MS,2019,April,Cocaine ,33
MS,2019,April,Heroin ,42
MS,2019,April,Methadone,15
MS,2019,April,Opioids ,172
MS,2019,April,Prescription Opioids,392
MS,2019,May,Cocaine ,35
MS,2019,May,Heroin ,46
MS,2019,May,Methadone,15
MS,2019,May,Opioids ,177
MS,2019,May,Prescription Opioids,414
MS,2019,June,Cocaine ,33
MS,2019,June,Heroin ,53
MS,2019,June,Methadone,14
MS,2019,June,Opioids ,204
MS,2019,June,Prescription Opioids,472
MS,2019,July,Cocaine ,32
MS,2019,July,Heroin ,56
MS,2019,July,Methadone,10
MS,2019,July,Opioids ,207
MS,2019,July,Prescription Opioids,475
MS,2019,August,Cocaine ,32
MS,2019,August,Heroin ,49
MS,2019,August,Opioids ,206
MS,2019,August,Prescription Opioids,490
MS,2019,September,Cocaine ,32
MS,2019,September,Heroin ,52
MS,2019,September,Opioids ,213
MS,2019,September,Prescription Opioids,503
MS,2019,October,Cocaine ,34
MS,2019,October,Heroin ,54
MS,2019,October,Opioids ,219
MS,2019,October,Prescription Opioids,511
MS,2019,November,Cocaine ,36
MS,2019,November,Heroin ,59
MS,2019,November,Opioids ,223
MS,2019,November,Prescription Opioids,508
MS,2019,December,Cocaine ,42
MS,2019,December,Heroin ,68
MS,2019,December,Opioids ,235
MS,2019,December,Prescription Opioids,529
NC,2016,January,Cocaine ,343
NC,2016,January,Heroin ,402
NC,2016,January,Methadone,106
NC,2016,January,Opioids ,1199
NC,2016,January,Prescription Opioids,2419
NC,2016,February,Cocaine ,341
NC,2016,February,Heroin ,409
NC,2016,February,Methadone,106
NC,2016,February,Opioids ,1212
NC,2016,February,Prescription Opioids,2458
NC,2016,March,Cocaine ,358
NC,2016,March,Heroin ,421
NC,2016,March,Methadone,104
NC,2016,March,Opioids ,1252
NC,2016,March,Prescription Opioids,2564
NC,2016,April,Cocaine ,381
NC,2016,April,Heroin ,421
NC,2016,April,Methadone,104
NC,2016,April,Opioids ,1278
NC,2016,April,Prescription Opioids,2623
NC,2016,May,Cocaine ,396
NC,2016,May,Heroin ,437
NC,2016,May,Methadone,114
NC,2016,May,Opioids ,1310
NC,2016,May,Prescription Opioids,2688
NC,2016,June,Cocaine ,420
NC,2016,June,Heroin ,463
NC,2016,June,Methadone,113
NC,2016,June,Opioids ,1361
NC,2016,June,Prescription Opioids,2772
NC,2016,July,Cocaine ,428
NC,2016,July,Heroin ,475
NC,2016,July,Methadone,118
NC,2016,July,Opioids ,1398
NC,2016,July,Prescription Opioids,2859
NC,2016,August,Cocaine ,461
NC,2016,August,Heroin ,508
NC,2016,August,Methadone,119
NC,2016,August,Opioids ,1444
NC,2016,August,Prescription Opioids,2936
NC,2016,September,Cocaine ,464
NC,2016,September,Heroin ,526
NC,2016,September,Methadone,116
NC,2016,September,Opioids ,1456
NC,2016,September,Prescription Opioids,2926
NC,2016,October,Cocaine ,464
NC,2016,October,Heroin ,528
NC,2016,October,Methadone,111
NC,2016,October,Opioids ,1468
NC,2016,October,Prescription Opioids,2969
NC,2016,November,Cocaine ,482
NC,2016,November,Heroin ,529
NC,2016,November,Methadone,118
NC,2016,November,Opioids ,1468
NC,2016,November,Prescription Opioids,2977
NC,2016,December,Cocaine ,496
NC,2016,December,Heroin ,547
NC,2016,December,Methadone,117
NC,2016,December,Opioids ,1497
NC,2016,December,Prescription Opioids,3009
NC,2017,January,Cocaine ,510
NC,2017,January,Heroin ,561
NC,2017,January,Methadone,122
NC,2017,January,Opioids ,1546
NC,2017,January,Prescription Opioids,3122
NC,2017,February,Cocaine ,534
NC,2017,February,Heroin ,557
NC,2017,February,Methadone,123
NC,2017,February,Opioids ,1584
NC,2017,February,Prescription Opioids,3239
NC,2017,March,Cocaine ,555
NC,2017,March,Heroin ,558
NC,2017,March,Methadone,129
NC,2017,March,Opioids ,1608
NC,2017,March,Prescription Opioids,3279
NC,2017,April,Cocaine ,570
NC,2017,April,Heroin ,563
NC,2017,April,Methadone,136
NC,2017,April,Opioids ,1637
NC,2017,April,Prescription Opioids,3341
NC,2017,May,Cocaine ,590
NC,2017,May,Heroin ,559
NC,2017,May,Methadone,122
NC,2017,May,Opioids ,1667
NC,2017,May,Prescription Opioids,3428
NC,2017,June,Cocaine ,609
NC,2017,June,Heroin ,550
NC,2017,June,Methadone,114
NC,2017,June,Opioids ,1709
NC,2017,June,Prescription Opioids,3539
NC,2017,July,Cocaine ,631
NC,2017,July,Heroin ,549
NC,2017,July,Methadone,115
NC,2017,July,Opioids ,1734
NC,2017,July,Prescription Opioids,3598
NC,2017,August,Cocaine ,634
NC,2017,August,Heroin ,536
NC,2017,August,Methadone,122
NC,2017,August,Opioids ,1801
NC,2017,August,Prescription Opioids,3783
NC,2017,September,Cocaine ,659
NC,2017,September,Heroin ,544
NC,2017,September,Methadone,120
NC,2017,September,Opioids ,1858
NC,2017,September,Prescription Opioids,3924
NC,2017,October,Cocaine ,684
NC,2017,October,Heroin ,526
NC,2017,October,Methadone,110
NC,2017,October,Opioids ,1875
NC,2017,October,Prescription Opioids,3979
NC,2017,November,Cocaine ,686
NC,2017,November,Heroin ,518
NC,2017,November,Methadone,99
NC,2017,November,Opioids ,1884
NC,2017,November,Prescription Opioids,4026
NC,2017,December,Cocaine ,711
NC,2017,December,Heroin ,519
NC,2017,December,Methadone,104
NC,2017,December,Opioids ,1921
NC,2017,December,Prescription Opioids,4150
NC,2018,January,Cocaine ,711
NC,2018,January,Heroin ,505
NC,2018,January,Methadone,101
NC,2018,January,Opioids ,1912
NC,2018,January,Prescription Opioids,4129
NC,2018,February,Cocaine ,710
NC,2018,February,Heroin ,513
NC,2018,February,Methadone,96
NC,2018,February,Opioids ,1889
NC,2018,February,Prescription Opioids,4066
NC,2018,March,Cocaine ,697
NC,2018,March,Heroin ,506
NC,2018,March,Methadone,91
NC,2018,March,Opioids ,1863
NC,2018,March,Prescription Opioids,4027
NC,2018,April,Cocaine ,709
NC,2018,April,Heroin ,509
NC,2018,April,Methadone,84
NC,2018,April,Opioids ,1854
NC,2018,April,Prescription Opioids,3996
NC,2018,May,Cocaine ,719
NC,2018,May,Heroin ,517
NC,2018,May,Methadone,86
NC,2018,May,Opioids ,1844
NC,2018,May,Prescription Opioids,3963
NC,2018,June,Cocaine ,723
